number_contacts,client_id,contact,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
1,532,telephone,13,999,0,,no,1,2022-05-16
2,533,telephone,79,999,0,,no,1,2022-05-03
1,534,telephone,358,999,0,,no,1,2022-05-29
1,535,telephone,162,999,0,,no,1,2022-05-20
1,536,telephone,150,999,0,,no,1,2022-05-30
1,537,telephone,26,999,0,,no,1,2022-05-23
1,538,telephone,250,999,0,,no,1,2022-05-29
1,539,telephone,792,999,0,,no,1,2022-05-09
1,540,telephone,146,999,0,,no,1,2022-05-23
1,541,telephone,440,999,0,,no,1,2022-05-26
1,542,telephone,289,999,0,,no,1,2022-05-18
2,543,telephone,242,999,0,,no,1,2022-05-29
1,544,telephone,123,999,0,,no,1,2022-05-25
2,545,telephone,161,999,0,,no,1,2022-05-01
2,546,telephone,268,999,0,,no,1,2022-05-28
2,547,telephone,259,999,0,,no,1,2022-05-03
1,548,telephone,26,999,0,,no,1,2022-05-25
1,549,telephone,153,999,0,,no,1,2022-05-03
2,550,telephone,424,999,0,,no,1,2022-05-04
1,551,telephone,375,999,0,,no,1,2022-05-22
2,552,telephone,179,999,0,,no,1,2022-05-11
1,553,telephone,383,999,0,,no,1,2022-05-14
1,554,telephone,440,999,0,,no,1,2022-05-25
1,555,telephone,195,999,0,,no,1,2022-05-13
3,556,telephone,1297,999,0,,yes,1,2022-05-02
1,557,telephone,217,999,0,,no,1,2022-05-12
1,558,telephone,87,999,0,,no,1,2022-05-19
1,559,telephone,427,999,0,,no,1,2022-05-21
1,560,telephone,189,999,0,,no,1,2022-05-18
1,561,telephone,502,999,0,,no,1,2022-05-22
1,562,telephone,260,999,0,,no,1,2022-05-27
1,563,telephone,209,999,0,,no,1,2022-05-06
1,564,telephone,179,999,0,,no,1,2022-05-12
1,565,telephone,179,999,0,,no,1,2022-05-16
1,566,telephone,69,999,0,,no,1,2022-05-23
2,567,telephone,105,999,0,,no,1,2022-05-14
3,568,telephone,266,999,0,,no,1,2022-05-29
2,569,telephone,87,999,0,,no,1,2022-05-21
2,570,telephone,524,999,0,,no,1,2022-05-22
2,571,telephone,155,999,0,,no,1,2022-05-17
2,572,telephone,162,999,0,,no,1,2022-05-25
4,573,telephone,316,999,0,,no,1,2022-05-27
2,574,telephone,352,999,0,,no,1,2022-05-24
3,575,telephone,695,999,0,,no,1,2022-05-30
4,576,telephone,76,999,0,,no,1,2022-05-31
2,577,telephone,535,999,0,,no,1,2022-05-12
2,578,telephone,310,999,0,,no,1,2022-05-08
3,579,telephone,390,999,0,,no,1,2022-05-02
1,580,telephone,369,999,0,,no,1,2022-05-13
2,581,telephone,112,999,0,,no,1,2022-05-02
1,582,telephone,79,999,0,,no,1,2022-05-13
2,583,telephone,140,999,0,,no,1,2022-05-28
1,584,telephone,315,999,0,,no,1,2022-05-18
2,585,telephone,262,999,0,,no,1,2022-05-07
2,586,telephone,174,999,0,,no,1,2022-05-06
2,587,telephone,424,999,0,,no,1,2022-05-10
1,588,telephone,135,999,0,,no,1,2022-05-06
5,589,telephone,36,999,0,,no,1,2022-05-09
3,590,telephone,1906,999,0,,no,1,2022-05-15
2,591,telephone,219,999,0,,no,1,2022-05-06
1,592,telephone,135,999,0,,no,1,2022-05-20
2,593,telephone,147,999,0,,no,1,2022-05-26
2,594,telephone,407,999,0,,no,1,2022-05-23
4,595,telephone,402,999,0,,no,1,2022-05-14
1,596,telephone,209,999,0,,no,1,2022-05-30
2,597,telephone,92,999,0,,no,1,2022-05-11
1,598,telephone,208,999,0,,no,1,2022-05-07
1,599,telephone,193,999,0,,no,1,2022-05-27
1,600,telephone,65,999,0,,no,1,2022-05-31
2,601,telephone,284,999,0,,no,1,2022-05-10
1,602,telephone,285,999,0,,no,1,2022-05-25
1,603,telephone,231,999,0,,no,1,2022-05-14
1,604,telephone,278,999,0,,no,1,2022-05-07
1,605,telephone,389,999,0,,no,1,2022-05-22
1,606,telephone,158,999,0,,no,1,2022-05-23
2,607,telephone,78,999,0,,no,1,2022-05-06
5,608,telephone,258,999,0,,no,1,2022-05-22
1,609,telephone,87,999,0,,no,1,2022-05-18
2,610,telephone,147,999,0,,no,1,2022-05-27
1,611,telephone,635,999,0,,no,1,2022-05-01
1,612,telephone,289,999,0,,no,1,2022-05-22
3,613,telephone,170,999,0,,no,1,2022-05-31
1,614,telephone,802,999,0,,no,1,2022-05-20
2,615,telephone,381,999,0,,no,1,2022-05-13
4,616,telephone,218,999,0,,no,1,2022-05-31
2,617,telephone,57,999,0,,no,1,2022-05-01
2,618,telephone,304,999,0,,no,1,2022-05-06
3,619,telephone,241,999,0,,no,1,2022-05-11
1,620,telephone,230,999,0,,no,1,2022-05-01
4,621,telephone,79,999,0,,no,1,2022-05-11
3,622,telephone,262,999,0,,no,1,2022-05-04
2,623,telephone,392,999,0,,no,1,2022-05-07
2,624,telephone,201,999,0,,no,1,2022-05-27
1,625,telephone,145,999,0,,no,1,2022-05-06
1,626,telephone,252,999,0,,no,1,2022-05-01
1,627,telephone,329,999,0,,no,1,2022-05-18
2,628,telephone,328,999,0,,no,1,2022-05-22
2,629,telephone,191,999,0,,no,1,2022-05-16
2,630,telephone,116,999,0,,no,1,2022-05-29
1,631,telephone,246,999,0,,no,1,2022-05-03
2,632,telephone,532,999,0,,no,1,2022-05-29
1,633,telephone,293,999,0,,no,1,2022-05-30
3,634,telephone,416,999,0,,no,1,2022-05-21
2,635,telephone,37,999,0,,no,1,2022-05-23
2,636,telephone,132,999,0,,no,1,2022-05-15
2,637,telephone,530,999,0,,no,1,2022-05-13
3,638,telephone,175,999,0,,no,1,2022-05-05
5,639,telephone,90,999,0,,no,1,2022-05-30
2,640,telephone,524,999,0,,no,1,2022-05-17
3,641,telephone,29,999,0,,no,1,2022-05-06
2,642,telephone,311,999,0,,no,1,2022-05-07
1,643,telephone,412,999,0,,no,1,2022-05-25
2,644,telephone,211,999,0,,no,1,2022-05-08
3,645,telephone,312,999,0,,no,1,2022-05-30
1,646,telephone,392,999,0,,no,1,2022-05-27
1,647,telephone,191,999,0,,no,1,2022-05-10
2,648,telephone,284,999,0,,no,1,2022-05-29
1,649,telephone,328,999,0,,no,1,2022-05-21
1,650,telephone,100,999,0,,no,1,2022-05-10
1,651,telephone,226,999,0,,no,1,2022-05-05
1,652,telephone,507,999,0,,no,1,2022-05-25
2,653,telephone,333,999,0,,no,1,2022-05-18
2,654,telephone,128,999,0,,no,1,2022-05-13
2,655,telephone,322,999,0,,no,1,2022-05-15
4,656,telephone,202,999,0,,no,1,2022-05-17
2,657,telephone,92,999,0,,no,1,2022-05-12
2,658,telephone,205,999,0,,no,1,2022-05-30
3,659,telephone,739,999,0,,no,1,2022-05-17
2,660,telephone,273,999,0,,no,1,2022-05-05
3,661,telephone,339,999,0,,no,1,2022-05-18
1,662,telephone,262,999,0,,no,1,2022-05-06
3,663,telephone,308,999,0,,no,1,2022-05-21
2,664,telephone,467,999,0,,no,1,2022-05-06
2,665,telephone,245,999,0,,no,1,2022-05-14
3,666,telephone,160,999,0,,no,1,2022-05-06
2,667,telephone,189,999,0,,no,1,2022-05-26
1,668,telephone,477,999,0,,no,1,2022-05-04
3,669,telephone,65,999,0,,no,1,2022-05-27
1,670,telephone,191,999,0,,no,1,2022-05-21
2,671,telephone,196,999,0,,no,1,2022-05-11
2,672,telephone,221,999,0,,no,1,2022-05-18
2,673,telephone,197,999,0,,no,1,2022-05-14
2,674,telephone,178,999,0,,no,1,2022-05-10
2,675,telephone,221,999,0,,no,1,2022-05-17
2,676,telephone,64,999,0,,no,1,2022-05-12
2,677,telephone,75,999,0,,no,1,2022-05-31
2,678,telephone,400,999,0,,no,1,2022-05-31
3,679,telephone,378,999,0,,no,1,2022-05-28
2,680,telephone,118,999,0,,no,1,2022-05-03
2,681,telephone,1597,999,0,,yes,1,2022-05-24
2,682,telephone,346,999,0,,no,1,2022-05-13
2,683,telephone,107,999,0,,no,1,2022-05-17
3,684,telephone,60,999,0,,no,1,2022-05-15
2,685,telephone,276,999,0,,no,1,2022-05-19
2,686,telephone,176,999,0,,no,1,2022-05-19
2,687,telephone,390,999,0,,no,1,2022-05-21
3,688,telephone,251,999,0,,no,1,2022-05-27
2,689,telephone,716,999,0,,no,1,2022-05-25
3,690,telephone,189,999,0,,no,1,2022-05-30
2,691,telephone,125,999,0,,no,1,2022-05-30
2,692,telephone,234,999,0,,no,1,2022-05-09
2,693,telephone,79,999,0,,no,1,2022-05-05
6,694,telephone,13,999,0,,no,1,2022-05-19
3,695,telephone,296,999,0,,no,1,2022-05-06
2,696,telephone,114,999,0,,no,1,2022-05-04
3,697,telephone,283,999,0,,no,1,2022-05-09
2,698,telephone,109,999,0,,no,1,2022-05-31
2,699,telephone,132,999,0,,no,1,2022-05-15
2,700,telephone,144,999,0,,no,1,2022-05-26
2,701,telephone,121,999,0,,no,1,2022-05-03
3,702,telephone,95,999,0,,no,1,2022-05-15
3,703,telephone,31,999,0,,no,1,2022-05-23
3,704,telephone,112,999,0,,no,1,2022-05-20
2,705,telephone,161,999,0,,no,1,2022-05-12
4,706,telephone,87,999,0,,no,1,2022-05-12
2,707,telephone,593,999,0,,no,1,2022-05-29
2,708,telephone,99,999,0,,no,1,2022-05-23
2,709,telephone,198,999,0,,no,1,2022-05-31
2,710,telephone,285,999,0,,no,1,2022-05-22
3,711,telephone,190,999,0,,no,1,2022-05-16
5,712,telephone,172,999,0,,no,1,2022-05-29
2,713,telephone,178,999,0,,no,1,2022-05-03
2,714,telephone,174,999,0,,no,1,2022-05-22
2,715,telephone,631,999,0,,no,1,2022-05-21
3,716,telephone,152,999,0,,no,1,2022-05-06
5,717,telephone,176,999,0,,no,1,2022-05-06
3,718,telephone,32,999,0,,no,1,2022-05-02
2,719,telephone,1529,999,0,,no,1,2022-05-08
2,720,telephone,254,999,0,,no,1,2022-05-27
2,721,telephone,214,999,0,,no,1,2022-05-11
3,722,telephone,147,999,0,,no,1,2022-05-14
4,723,telephone,800,999,0,,no,1,2022-05-19
2,724,telephone,106,999,0,,no,1,2022-05-22
2,725,telephone,135,999,0,,no,1,2022-05-21
4,726,telephone,112,999,0,,no,1,2022-05-19
2,727,telephone,222,999,0,,no,1,2022-05-03
3,728,telephone,314,999,0,,no,1,2022-05-12
2,729,telephone,421,999,0,,no,1,2022-05-20
2,730,telephone,410,999,0,,no,1,2022-05-26
3,731,telephone,207,999,0,,no,1,2022-05-27
2,732,telephone,239,999,0,,no,1,2022-05-07
4,733,telephone,83,999,0,,no,1,2022-05-17
3,734,telephone,160,999,0,,no,1,2022-05-01
3,735,telephone,42,999,0,,no,1,2022-05-07
2,736,telephone,55,999,0,,no,1,2022-05-29
2,737,telephone,157,999,0,,no,1,2022-05-24
3,738,telephone,303,999,0,,no,1,2022-05-16
3,739,telephone,336,999,0,,no,1,2022-05-29
2,740,telephone,233,999,0,,no,1,2022-05-22
2,741,telephone,211,999,0,,no,1,2022-05-07
5,742,telephone,88,999,0,,no,1,2022-05-06
2,743,telephone,139,999,0,,no,1,2022-05-29
3,744,telephone,329,999,0,,no,1,2022-05-22
2,745,telephone,305,999,0,,no,1,2022-05-28
2,746,telephone,206,999,0,,no,1,2022-05-24
2,747,telephone,128,999,0,,no,1,2022-05-20
3,748,telephone,122,999,0,,no,1,2022-05-08
3,749,telephone,343,999,0,,no,1,2022-05-04
2,750,telephone,126,999,0,,no,1,2022-05-22
3,751,telephone,249,999,0,,no,1,2022-05-10
3,752,telephone,59,999,0,,no,1,2022-05-22
3,753,telephone,166,999,0,,no,1,2022-05-21
3,754,telephone,190,999,0,,no,1,2022-05-11
2,755,telephone,216,999,0,,no,1,2022-05-27
3,756,telephone,51,999,0,,no,1,2022-05-06
3,757,telephone,169,999,0,,no,1,2022-05-15
3,758,telephone,148,999,0,,no,1,2022-05-13
3,759,telephone,132,999,0,,no,1,2022-05-30
3,760,telephone,117,999,0,,no,1,2022-05-16
4,761,telephone,275,999,0,,no,1,2022-05-27
2,762,telephone,124,999,0,,no,1,2022-05-17
3,763,telephone,118,999,0,,no,1,2022-05-07
2,764,telephone,479,999,0,,no,1,2022-05-17
3,765,telephone,285,999,0,,no,1,2022-05-21
2,766,telephone,322,999,0,,no,1,2022-05-30
2,767,telephone,202,999,0,,no,1,2022-05-02
2,768,telephone,162,999,0,,no,1,2022-05-19
3,769,telephone,216,999,0,,no,1,2022-05-29
2,770,telephone,195,999,0,,no,1,2022-05-30
2,771,telephone,96,999,0,,no,1,2022-05-27
2,772,telephone,149,999,0,,no,1,2022-05-16
2,773,telephone,720,999,0,,no,1,2022-05-19
2,774,telephone,92,999,0,,no,1,2022-05-26
2,775,telephone,188,999,0,,no,1,2022-05-21
2,776,telephone,70,999,0,,no,1,2022-05-17
3,777,telephone,141,999,0,,no,1,2022-05-07
2,778,telephone,395,999,0,,no,1,2022-05-14
2,779,telephone,629,999,0,,no,1,2022-05-14
3,780,telephone,261,999,0,,no,1,2022-05-21
1,781,telephone,502,999,0,,no,1,2022-05-23
1,782,telephone,446,999,0,,no,1,2022-05-23
3,783,telephone,131,999,0,,no,1,2022-05-17
3,784,telephone,198,999,0,,no,1,2022-05-13
1,785,telephone,312,999,0,,no,1,2022-05-28
6,786,telephone,275,999,0,,no,1,2022-05-19
2,787,telephone,120,999,0,,no,1,2022-05-10
4,788,telephone,333,999,0,,no,1,2022-05-09
1,789,telephone,113,999,0,,no,1,2022-05-25
1,790,telephone,150,999,0,,no,1,2022-05-17
1,791,telephone,91,999,0,,no,1,2022-05-21
1,792,telephone,296,999,0,,no,1,2022-05-24
3,793,telephone,128,999,0,,no,1,2022-05-02
1,794,telephone,298,999,0,,no,1,2022-05-13
1,795,telephone,326,999,0,,no,1,2022-05-19
1,796,telephone,292,999,0,,no,1,2022-05-12
1,797,telephone,215,999,0,,no,1,2022-05-09
1,798,telephone,97,999,0,,no,1,2022-05-20
1,799,telephone,32,999,0,,no,1,2022-05-14
1,800,telephone,162,999,0,,no,1,2022-05-18
1,801,telephone,421,999,0,,no,1,2022-05-07
1,802,telephone,268,999,0,,no,1,2022-05-04
1,803,telephone,232,999,0,,no,1,2022-05-26
3,804,telephone,152,999,0,,no,1,2022-05-06
2,805,telephone,104,999,0,,no,1,2022-05-22
1,806,telephone,852,999,0,,no,1,2022-05-29
2,807,telephone,159,999,0,,no,1,2022-05-25
2,808,telephone,416,999,0,,no,1,2022-05-28
1,809,telephone,174,999,0,,no,1,2022-05-31
1,810,telephone,139,999,0,,no,1,2022-05-03
1,811,telephone,193,999,0,,no,1,2022-05-22
1,812,telephone,294,999,0,,no,1,2022-05-30
1,813,telephone,102,999,0,,no,1,2022-05-17
1,814,telephone,124,999,0,,no,1,2022-05-25
1,815,telephone,143,999,0,,no,1,2022-05-13
1,816,telephone,231,999,0,,no,1,2022-05-18
1,817,telephone,128,999,0,,no,1,2022-05-03
1,818,telephone,74,999,0,,no,1,2022-05-21
2,819,telephone,105,999,0,,no,1,2022-05-21
1,820,telephone,992,999,0,,yes,1,2022-05-06
1,821,telephone,168,999,0,,no,1,2022-05-19
1,822,telephone,250,999,0,,no,1,2022-05-07
1,823,telephone,254,999,0,,no,1,2022-05-21
1,824,telephone,149,999,0,,no,1,2022-05-08
2,825,telephone,133,999,0,,no,1,2022-05-30
1,826,telephone,374,999,0,,no,1,2022-05-31
6,827,telephone,425,999,0,,no,1,2022-05-28
1,828,telephone,207,999,0,,no,1,2022-05-08
1,829,telephone,464,999,0,,no,1,2022-05-31
1,830,telephone,439,999,0,,no,1,2022-05-21
3,831,telephone,83,999,0,,no,1,2022-05-17
2,832,telephone,732,999,0,,yes,1,2022-05-09
1,833,telephone,149,999,0,,no,1,2022-05-14
1,834,telephone,142,999,0,,no,1,2022-05-21
1,835,telephone,121,999,0,,no,1,2022-05-16
1,836,telephone,359,999,0,,no,1,2022-05-28
1,837,telephone,112,999,0,,no,1,2022-05-31
4,838,telephone,274,999,0,,no,1,2022-05-24
2,839,telephone,325,999,0,,no,1,2022-05-21
1,840,telephone,1521,999,0,,no,1,2022-05-10
1,841,telephone,216,999,0,,no,1,2022-05-09
1,842,telephone,161,999,0,,no,1,2022-05-26
2,843,telephone,122,999,0,,no,1,2022-05-05
1,844,telephone,800,999,0,,no,1,2022-05-14
1,845,telephone,615,999,0,,no,1,2022-05-20
1,846,telephone,111,999,0,,no,1,2022-05-01
1,847,telephone,359,999,0,,no,1,2022-05-21
3,848,telephone,327,999,0,,no,1,2022-05-02
1,849,telephone,236,999,0,,no,1,2022-05-28
1,850,telephone,227,999,0,,no,1,2022-05-23
1,851,telephone,109,999,0,,no,1,2022-05-07
2,852,telephone,492,999,0,,no,1,2022-05-16
1,853,telephone,298,999,0,,no,1,2022-05-27
2,854,telephone,83,999,0,,no,1,2022-05-02
2,855,telephone,241,999,0,,no,1,2022-05-14
1,856,telephone,1138,999,0,,yes,1,2022-05-19
1,857,telephone,131,999,0,,no,1,2022-05-14
1,858,telephone,123,999,0,,no,1,2022-05-09
1,859,telephone,125,999,0,,no,1,2022-05-03
2,860,telephone,295,999,0,,no,1,2022-05-08
1,861,telephone,287,999,0,,no,1,2022-05-31
1,862,telephone,109,999,0,,no,1,2022-05-05
2,863,telephone,140,999,0,,no,1,2022-05-10
1,864,telephone,52,999,0,,no,1,2022-05-07
1,865,telephone,233,999,0,,no,1,2022-05-17
1,866,telephone,254,999,0,,no,1,2022-05-26
1,867,telephone,255,999,0,,no,1,2022-05-11
1,868,telephone,126,999,0,,no,1,2022-05-21
2,869,telephone,184,999,0,,no,1,2022-05-09
1,870,telephone,591,999,0,,yes,1,2022-05-18
1,871,telephone,294,999,0,,no,1,2022-05-07
1,872,telephone,285,999,0,,no,1,2022-05-19
1,873,telephone,173,999,0,,no,1,2022-05-28
1,874,telephone,336,999,0,,no,1,2022-05-15
1,875,telephone,344,999,0,,no,1,2022-05-02
1,876,telephone,786,999,0,,yes,1,2022-05-11
1,877,telephone,153,999,0,,no,1,2022-05-07
2,878,telephone,99,999,0,,no,1,2022-05-16
1,879,telephone,243,999,0,,no,1,2022-05-17
1,880,telephone,260,999,0,,no,1,2022-05-25
2,881,telephone,164,999,0,,no,1,2022-05-19
2,882,telephone,255,999,0,,no,1,2022-05-29
1,883,telephone,47,999,0,,no,1,2022-05-07
2,884,telephone,110,999,0,,no,1,2022-05-31
1,885,telephone,463,999,0,,no,1,2022-05-27
1,886,telephone,192,999,0,,no,1,2022-05-07
7,887,telephone,388,999,0,,no,1,2022-05-15
1,888,telephone,221,999,0,,no,1,2022-05-02
1,889,telephone,25,999,0,,no,1,2022-05-08
6,890,telephone,256,999,0,,no,1,2022-05-02
1,891,telephone,104,999,0,,no,1,2022-05-05
2,892,telephone,283,999,0,,no,1,2022-05-25
1,893,telephone,448,999,0,,no,1,2022-05-10
1,894,telephone,127,999,0,,no,1,2022-05-29
1,895,telephone,378,999,0,,no,1,2022-05-04
1,896,telephone,67,999,0,,no,1,2022-05-23
2,897,telephone,221,999,0,,no,1,2022-05-23
1,898,telephone,150,999,0,,no,1,2022-05-05
2,899,telephone,144,999,0,,no,1,2022-05-23
2,900,telephone,296,999,0,,no,1,2022-05-11
1,901,telephone,161,999,0,,no,1,2022-05-25
2,902,telephone,401,999,0,,no,1,2022-05-24
2,903,telephone,435,999,0,,no,1,2022-05-16
1,904,telephone,388,999,0,,no,1,2022-05-07
1,905,telephone,245,999,0,,no,1,2022-05-08
1,906,telephone,143,999,0,,no,1,2022-05-04
1,907,telephone,423,999,0,,no,1,2022-05-16
1,908,telephone,231,999,0,,no,1,2022-05-25
1,909,telephone,181,999,0,,no,1,2022-05-21
1,910,telephone,107,999,0,,no,1,2022-05-03
1,911,telephone,227,999,0,,no,1,2022-05-14
1,912,telephone,69,999,0,,no,1,2022-05-23
1,913,telephone,799,999,0,,no,1,2022-05-28
1,914,telephone,109,999,0,,no,1,2022-05-26
1,915,telephone,127,999,0,,no,1,2022-05-29
1,916,telephone,45,999,0,,no,1,2022-05-19
1,917,telephone,120,999,0,,no,1,2022-05-22
3,918,telephone,68,999,0,,no,1,2022-05-21
2,919,telephone,180,999,0,,no,1,2022-05-06
3,920,telephone,112,999,0,,no,1,2022-05-20
1,921,telephone,444,999,0,,no,1,2022-05-07
2,922,telephone,246,999,0,,no,1,2022-05-13
4,923,telephone,148,999,0,,no,1,2022-05-16
3,924,telephone,223,999,0,,no,1,2022-05-08
2,925,telephone,566,999,0,,no,1,2022-05-23
2,926,telephone,274,999,0,,no,1,2022-05-09
3,927,telephone,49,999,0,,no,1,2022-05-20
2,928,telephone,97,999,0,,no,1,2022-05-24
2,929,telephone,376,999,0,,no,1,2022-05-29
2,930,telephone,421,999,0,,no,1,2022-05-21
2,931,telephone,511,999,0,,no,1,2022-05-08
2,932,telephone,121,999,0,,no,1,2022-05-17
2,933,telephone,157,999,0,,no,1,2022-05-10
1,934,telephone,101,999,0,,no,1,2022-05-10
2,935,telephone,328,999,0,,no,1,2022-05-11
1,936,telephone,19,999,0,,no,1,2022-05-27
2,937,telephone,866,999,0,,no,1,2022-05-03
3,938,telephone,229,999,0,,no,1,2022-05-31
2,939,telephone,154,999,0,,no,1,2022-05-02
1,940,telephone,56,999,0,,no,1,2022-05-18
1,941,telephone,199,999,0,,no,1,2022-05-16
1,942,telephone,117,999,0,,no,1,2022-05-24
2,943,telephone,1581,999,0,,no,1,2022-05-29
1,944,telephone,185,999,0,,no,1,2022-05-26
1,945,telephone,202,999,0,,no,1,2022-05-01
1,946,telephone,279,999,0,,no,1,2022-05-06
5,947,telephone,180,999,0,,no,1,2022-05-29
2,948,telephone,530,999,0,,no,1,2022-05-12
5,949,telephone,129,999,0,,no,1,2022-05-01
1,950,telephone,60,999,0,,no,1,2022-05-06
1,951,telephone,432,999,0,,no,1,2022-05-05
1,952,telephone,516,999,0,,no,1,2022-05-10
1,953,telephone,617,999,0,,no,1,2022-05-04
2,954,telephone,179,999,0,,no,1,2022-05-01
2,955,telephone,125,999,0,,no,1,2022-05-23
2,956,telephone,262,999,0,,no,1,2022-05-03
2,957,telephone,396,999,0,,no,1,2022-05-22
2,958,telephone,294,999,0,,no,1,2022-05-14
2,959,telephone,171,999,0,,no,1,2022-05-20
2,960,telephone,614,999,0,,no,1,2022-05-12
3,961,telephone,118,999,0,,no,1,2022-05-24
4,962,telephone,485,999,0,,no,1,2022-05-31
2,963,telephone,406,999,0,,no,1,2022-05-03
1,964,telephone,287,999,0,,no,1,2022-05-10
2,965,telephone,216,999,0,,no,1,2022-05-07
2,966,telephone,37,999,0,,no,1,2022-05-24
1,967,telephone,650,999,0,,no,1,2022-05-15
3,968,telephone,590,999,0,,no,1,2022-05-03
1,969,telephone,55,999,0,,no,1,2022-05-18
1,970,telephone,166,999,0,,no,1,2022-05-26
2,971,telephone,371,999,0,,no,1,2022-05-04
1,972,telephone,48,999,0,,no,1,2022-05-07
1,973,telephone,72,999,0,,no,1,2022-05-19
1,974,telephone,55,999,0,,no,1,2022-05-01
1,975,telephone,92,999,0,,no,1,2022-05-03
2,976,telephone,196,999,0,,no,1,2022-05-05
1,977,telephone,96,999,0,,no,1,2022-05-28
1,978,telephone,144,999,0,,no,1,2022-05-28
1,979,telephone,474,999,0,,no,1,2022-05-15
1,980,telephone,559,999,0,,no,1,2022-05-30
1,981,telephone,1101,999,0,,no,1,2022-05-01
3,982,telephone,229,999,0,,no,1,2022-05-29
2,983,telephone,236,999,0,,no,1,2022-05-31
1,984,telephone,164,999,0,,no,1,2022-05-13
1,985,telephone,93,999,0,,no,1,2022-05-07
1,986,telephone,123,999,0,,no,1,2022-05-06
2,987,telephone,912,999,0,,no,1,2022-05-12
2,988,telephone,209,999,0,,no,1,2022-05-19
1,989,telephone,485,999,0,,no,1,2022-05-14
2,990,telephone,206,999,0,,no,1,2022-05-09
2,991,telephone,239,999,0,,no,1,2022-05-23
1,992,telephone,311,999,0,,no,1,2022-05-06
1,993,telephone,362,999,0,,no,1,2022-05-05
1,994,telephone,274,999,0,,no,1,2022-05-18
1,995,telephone,163,999,0,,no,1,2022-05-12
1,996,telephone,345,999,0,,no,1,2022-05-26
1,997,telephone,329,999,0,,no,1,2022-05-02
1,998,telephone,68,999,0,,no,1,2022-05-23
3,999,telephone,143,999,0,,no,1,2022-05-18
2,1000,telephone,214,999,0,,no,1,2022-05-24
1,1001,telephone,1062,999,0,,no,1,2022-05-26
3,1002,telephone,258,999,0,,no,1,2022-05-17
2,1003,telephone,253,999,0,,no,1,2022-05-24
1,1004,telephone,106,999,0,,no,1,2022-05-18
2,1005,telephone,688,999,0,,no,1,2022-05-25
3,1006,telephone,103,999,0,,no,1,2022-05-27
2,1007,telephone,349,999,0,,no,1,2022-05-13
1,1008,telephone,170,999,0,,no,1,2022-05-17
5,1009,telephone,78,999,0,,no,1,2022-05-14
1,1010,telephone,194,999,0,,no,1,2022-05-28
1,1011,telephone,126,999,0,,no,1,2022-05-01
5,1012,telephone,224,999,0,,no,1,2022-05-20
1,1013,telephone,98,999,0,,no,1,2022-05-07
5,1014,telephone,252,999,0,,no,1,2022-05-27
1,1015,telephone,607,999,0,,no,1,2022-05-21
1,1016,telephone,331,999,0,,no,1,2022-05-07
1,1017,telephone,398,999,0,,no,1,2022-05-11
2,1018,telephone,103,999,0,,no,1,2022-05-05
2,1019,telephone,241,999,0,,no,1,2022-05-04
1,1020,telephone,803,999,0,,no,1,2022-05-18
1,1021,telephone,203,999,0,,no,1,2022-05-02
3,1022,telephone,96,999,0,,no,1,2022-05-22
3,1023,telephone,238,999,0,,no,1,2022-05-29
3,1024,telephone,153,999,0,,no,1,2022-05-21
1,1025,telephone,481,999,0,,no,1,2022-05-04
3,1026,telephone,119,999,0,,no,1,2022-05-20
2,1027,telephone,245,999,0,,no,1,2022-05-06
2,1028,telephone,152,999,0,,no,1,2022-05-15
2,1029,telephone,418,999,0,,no,1,2022-05-16
2,1030,telephone,421,999,0,,no,1,2022-05-03
2,1031,telephone,198,999,0,,no,1,2022-05-29
1,1032,telephone,175,999,0,,no,1,2022-05-12
1,1033,telephone,374,999,0,,no,1,2022-05-19
1,1034,telephone,51,999,0,,no,1,2022-05-06
1,1035,telephone,263,999,0,,no,1,2022-05-01
1,1036,telephone,257,999,0,,no,1,2022-05-22
2,1037,telephone,229,999,0,,no,1,2022-05-28
2,1038,telephone,154,999,0,,no,1,2022-05-21
6,1039,telephone,278,999,0,,no,1,2022-05-24
5,1040,telephone,306,999,0,,no,1,2022-05-24
2,1041,telephone,114,999,0,,no,1,2022-05-18
2,1042,telephone,24,999,0,,no,1,2022-05-04
8,1043,telephone,79,999,0,,no,1,2022-05-29
2,1044,telephone,169,999,0,,no,1,2022-05-14
2,1045,telephone,332,999,0,,no,1,2022-05-07
6,1046,telephone,263,999,0,,no,1,2022-05-10
3,1047,telephone,353,999,0,,no,1,2022-05-28
